evento_id,viaje_id,carro_modelo,autonomia_km,origen_nombre,destino_nombre,evento_nodo,evento_lat,evento_lon,bateria_pct,km_restantes,electro_id,electro_nombre,electro_nodo,electro_lat,electro_lon,dist_electro_km
524,7929,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,1113648043,6.990723,-73.057506,19.95,37.9,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,1.7739
525,7940,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,UIS Parque Tecnológico Guatiguará,839102986,7.097884,-73.105977,19.99,90.9702,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.6006
526,7948,BYD DOLPHIN SURF 30 kWh Active,190.0,CENFER,Sede Recreacional Catay,1142321684,7.085402,-73.100879,19.99,37.9841,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.0742
527,7970,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UNAB,1110493817,7.055364,-73.090779,19.08,36.2569,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
528,7983,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Bucarica (Centro),1713199335,7.003169,-73.096443,19.87,90.3931,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.7879
529,7996,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,Sede Recreacional Catay,599017167,7.03965,-73.090051,19.87,37.7448,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
530,8009,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),7560402407,6.996415,-73.085208,19.98,37.9592,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.7993
531,8020,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,1197338182,6.997524,-73.086822,19.6,89.2006,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0408
532,8030,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),UTS (Unidades Tecnológicas de Santander),596788082,7.110463,-73.120792,19.98,37.9613,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,0.5344
533,8052,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),PTAR Río Frío,839090411,7.08323,-73.101572,19.99,37.9824,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.7958
534,8064,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,19.79,90.0622,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
535,8093,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,845064750,7.063726,-73.101588,19.99,37.9781,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.5446
536,8107,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,Sede Recreacional Catay,1197395963,7.006195,-73.098684,19.89,90.4867,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,8.8647
537,8116,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,UIS Parque Tecnológico Guatiguará,1564073871,7.018723,-73.095927,19.93,37859,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,10.3927
538,8137,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Florida,UIS Campus Bucarica (Centro),839102440,7.093447,-73.109896,19.96,37.9255,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.9949
539,8155,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,Sede Recreacional Catay,5413735417,7.055525,-73.090345,19.92,90.6449,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.7158
540,8168,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,Sede Recreacional Catay,600242173,7.105711,-73.109685,19.98,37.9559,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,0.7195
541,8179,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Florida,UIS Campus Bucarica (Centro),12207926179,7.100168,-73.111448,19.99,37975,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.2278
542,8200,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,Sede Recreacional Catay,1103269627,6.98356,-73.052377,19.99,37.9846,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,2.7489
543,8207,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,UIS Campus Central,5929648001,7.064951,-73.096884,19.96,90.8225,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.9066
544,8220,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UNAB,1116184871,7.021765,-73.095895,19.95,37903,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,10731
545,8237,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,18.68,35.4871,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
546,8249,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,Sede Recreacional Catay,1113648075,6.991685,-73.061956,19.99,37.9866,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,1.8481
547,8268,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,Sede Recreacional Catay,599320837,7.086856,-73.098402,19.95,37.8987,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.4225
548,8269,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,599017179,7.036789,-73.089992,19.92,90.6402,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,8155
549,8281,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,1564073871,7.018723,-73.095927,19.95,37.9075,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,10.3927
550,8308,BYD DOLPHIN SURF 30 kWh Active,190.0,CENFER,UIS Campus Bucarica (Centro),846131587,7.08778,-73.135837,19.32,36.7131,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,4.3334
551,8317,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,UNAB,320403907,7.061738,-73.089194,19.99,90.9664,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.7227
552,8322,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,1110493817,7.055364,-73.090779,19.66,37.3561,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
553,8341,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UNAB,6952664222,7.076241,-73.107875,19.92,37.8497,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,0.9892
554,8367,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,1713199343,7.003515,-73.094738,19.8,90.0815,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.1595
555,8373,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,UIS Parque Tecnológico Guatiguará,1197338182,6.997524,-73.086822,18.91,35.9366,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0408
556,8388,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UTS (Unidades Tecnológicas de Santander),5171693628,7.063526,-73.101744,19.87,37.7578,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.5741
557,8414,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),UIS Campus Florida,839089951,7.082197,-73.099228,19.93,37.8671,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.1493
558,8417,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,PTAR Río Frío,1116265256,7.025889,-73.097826,19.89,90506,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,10.2942
559,8442,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UTS (Unidades Tecnológicas de Santander),1110626525,7.064138,-73.101337,19.96,37.9316,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.2708
560,8455,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Parque Tecnológico Guatiguará,7560402407,6.996415,-73.085208,19.99,90.9328,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.7993
561,8467,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,5931787595,7.127858,-73.11938,20.0,37.9927,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,1.6355
562,8485,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UTS (Unidades Tecnológicas de Santander),1113648034,6.990949,-73.060609,19.91,37.8326,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,1.8631
563,8498,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,UIS Campus Central,615074479,7.118757,-73.115518,19.98,90.9082,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,0.6876
564,8505,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,1110493817,7.055364,-73.090779,19.63,37.2976,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
565,8523,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UIS Campus Florida,5927547095,7.060956,-73.100239,19.98,37.9535,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.5148
566,8542,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UTS (Unidades Tecnológicas de Santander),12843060651,7.107744,-73.119217,19.97,37.9502,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,0.9045
567,8545,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,UIS Campus Central,839103570,7.118528,-73.106178,19.98,90.9033,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,0.5065
568,8566,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,PTAR Río Frío,839097784,7.082126,-73.101945,20.0,37.9998,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.6664
569,8590,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Campus Florida,808311159,7.107868,-73.121339,20.0,90.9884,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,0.8565
570,8602,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UTS (Unidades Tecnológicas de Santander),599017226,7.031482,-73.094704,19.63,37.3012,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9.4467
571,8614,BYD DOLPHIN SURF 30 kWh Active,190.0,CENFER,UIS Campus Central,5934523328,7.136265,-73.120245,19.98,37.9708,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,2.9279
572,8633,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),4084067491,6.977109,-73.047683,20.0,90988,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.8288
573,8637,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,7560402416,6.995717,-73.082718,19.93,37.8599,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.5028
574,8657,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),PTAR Río Frío,8367764497,7.095799,-73.101982,20.0,37.9992,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.9272
575,8671,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,5396462682,6.97547,-73.042512,19.99,90.9757,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.8568
576,8695,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UNAB,1713199343,7.003515,-73.094738,19.18,36.4513,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.1595
577,8708,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),UIS Parque Tecnológico Guatiguará,1197396760,7.014397,-73.096343,19.99,37.9728,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,9907
578,8713,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),12826008964,7.107745,-73.115752,20.0,90.9943,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,1.0223
579,8732,BYD DOLPHIN SURF 30 kWh Active,190.0,Universidad Pontificia Bolivariana UPB,UNAB,1142796652,7.088781,-73.106402,19.98,37.9663,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,2.4867
580,8763,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UNAB,1197397036,7.013778,-73.09647,19.98,90.8971,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,9.8368
581,8774,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,Sede Recreacional Catay,5720990503,6.974714,-73.043798,19.93,37.8649,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.6899
582,8813,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UTS (Unidades Tecnológicas de Santander),1110626615,7.058725,-73.10003,19.63,37.3051,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.9435
583,8816,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Bucarica (Centro),1197396610,7.010396,-73.096515,19.95,90.7796,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,9.4592
584,8828,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,UNAB,846907487,7.137113,-73.120323,19.99,37.9754,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,2.6738
585,8853,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,19.37,36.7985,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
586,8871,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,UIS Campus Central,600241119,7.127361,-73.11296,19.97,90.8756,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,1.8211
587,8872,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,Sede Recreacional Catay,1197337231,6.994904,-73.078364,19.97,37.9508,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.9112
588,8890,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UTS (Unidades Tecnológicas de Santander),5937869389,6.991345,-73.068806,19.99,37.9801,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,2.6361
589,8916,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,Sede Recreacional Catay,839094404,7.080917,-73.102353,20.0,90.9842,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.5246
590,8917,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UNAB,1116184871,7.021765,-73.095895,19.85,37.7077,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,10731
591,8935,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UNAB,798576457,7.068598,-73.106509,19.98,37.9697,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,0.3698
592,8958,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Florida,1197337157,6.990712,-73.073719,19.89,37.7992,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.2089
593,8966,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,PTAR Río Frío,1713199343,7.003515,-73.094738,19.97,90.8598,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.1595
594,8975,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,7560402425,6.99641,-73.081573,19.99,37973,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.3511
595,8996,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,1564073871,7.018723,-73.095927,19.91,37824,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,10.3927
596,9014,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),UIS Parque Tecnológico Guatiguará,1197337157,6.990712,-73.073719,19.94,37885,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.2089
597,9026,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UNAB,1197395629,7.004202,-73.09966,19.91,90.6,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,8.5248
598,9036,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Florida,UIS Campus Bucarica (Centro),582269573,7.105435,-73.112471,19.92,37.8549,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,1.4672
599,9051,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,1713199335,7.003169,-73.096443,19.81,37.6464,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.7879
600,9081,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,Sede Recreacional Catay,1197395963,7.006195,-73.098684,19.99,90.9441,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,8.8647
601,9084,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Florida,Sede Recreacional Catay,1113648103,6.990212,-73.05634,19.98,37.9541,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,1.8091
602,9105,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),UTS (Unidades Tecnológicas de Santander),6277355193,7.105819,-73.123869,19.94,37.8951,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,1.5086
603,9116,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UTS (Unidades Tecnológicas de Santander),1135763051,7.077634,-73.107917,19.95,37906,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.0623
604,9121,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,UIS Parque Tecnológico Guatiguará,1116178737,7.021783,-73.096085,19.99,90.9542,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,10752
605,9142,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,UIS Campus Florida,810652051,7.063652,-73.088344,19.97,37.9503,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.8426
