vehiculo,gama,lat_actual,lon_actual,electrolinera,lat_electrolinera,lon_electrolinera,distancia_metros,bateria_al_recargar,nodos_recorridos
BYD SEAL 82.5 kWh RWD Design,alta,7.082104,-73.1226207,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3719.16,0.2,461850
BYD SEAL 82.5 kWh RWD Design,alta,7.1085436,-73.1170386,Éxito de la Rosita,7.113534997127967,-73.12309979445544,901.62,0.1999,464418
BYD SEAL 82.5 kWh RWD Design,alta,7.0870184,-73.1081185,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1887.0,0.2,467165
BYD SEAL 82.5 kWh RWD Design,alta,7.0286819,-73.0678143,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4263.67,0.1999,469777
BYD SEAL 82.5 kWh RWD Design,alta,7.0836449,-73.1077013,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2886.89,0.1998,472356
BYD SEAL 82.5 kWh RWD Design,alta,7.0880855,-73.1329901,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,4252.83,0.1995,474998
BYD SEAL 82.5 kWh RWD Design,alta,7.0010091,-73.0594181,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2157.72,0.1996,477517
BYD SEAL 82.5 kWh RWD Design,alta,7.0846627,-73.157909,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,940.74,0.2,480150
BYD SEAL 82.5 kWh RWD Design,alta,7.0552929,-73.0826591,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,7555.47,0.1991,482677
BYD SEAL 82.5 kWh RWD Design,alta,6.981574,-73.0446151,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3727.4,0.1998,485375
BYD SEAL 82.5 kWh RWD Design,alta,7.0615641,-73.0913629,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2473.05,0.1999,488186
BYD SEAL 82.5 kWh RWD Design,alta,7.084057,-73.1477694,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.89,0.1977,490958
BYD SEAL 82.5 kWh RWD Design,alta,7.0735339,-73.1079145,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,376.78,0.1999,493659
BYD SEAL 82.5 kWh RWD Design,alta,7.0329433,-73.0711936,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4906.24,0.2,496270
BYD SEAL 82.5 kWh RWD Design,alta,7.0606369,-73.091317,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5638.61,0.1997,499124
BYD SEAL 82.5 kWh RWD Design,alta,7.0942829,-73.1104195,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.26,0.1995,501908
BYD SEAL 82.5 kWh RWD Design,alta,7.0595108,-73.0896486,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.88,0.1995,504550
BYD SEAL 82.5 kWh RWD Design,alta,6.9832497,-73.0531696,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2824.38,0.1999,507323
BYD SEAL 82.5 kWh RWD Design,alta,7.0003738,-73.0536984,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,278.78,0.1998,509897
BYD SEAL 82.5 kWh RWD Design,alta,7.0853298,-73.1347076,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4585.96,0.1995,512637
BYD SEAL 82.5 kWh RWD Design,alta,7.103382,-73.1106076,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,847.74,0.1994,515329
BYD SEAL 82.5 kWh RWD Design,alta,7.0844821,-73.1566561,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,1081.29,0.1998,517996
BYD SEAL 82.5 kWh RWD Design,alta,7.0584097,-73.0882898,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5221.97,0.1998,520483
BYD SEAL 82.5 kWh RWD Design,alta,7.1073837,-73.1230176,Éxito de la Rosita,7.113534997127967,-73.12309979445544,1049.43,0.1999,523019
BYD SEAL 82.5 kWh RWD Design,alta,7.0214222,-73.0613535,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2881.38,0.1996,525721
BYD SEAL 82.5 kWh RWD Design,alta,7.0690571,-73.1288731,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5434.99,0.1999,528530
BYD SEAL 82.5 kWh RWD Design,alta,7.0618179,-73.0929734,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2815.06,0.1996,531604
BYD SEAL 82.5 kWh RWD Design,alta,7.0968787,-73.1109613,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2483.31,0.1994,534219
BYD SEAL 82.5 kWh RWD Design,alta,7.0922832,-73.1231624,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,3017.56,0.1996,536865
BYD SEAL 82.5 kWh RWD Design,alta,6.9968358,-73.0645296,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1874.26,0.1993,539534
BYD SEAL 82.5 kWh RWD Design,alta,7.0787,-73.1083363,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,960.58,0.1998,542129
BYD SEAL 82.5 kWh RWD Design,alta,7.0547828,-73.0821469,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3767.8,0.1993,544779
BYD SEAL 82.5 kWh RWD Design,alta,7.1076385,-73.1198131,Éxito de la Rosita,7.113534997127967,-73.12309979445544,918.09,0.2,547636
BYD SEAL 82.5 kWh RWD Design,alta,7.084057,-73.1477694,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.89,0.1979,550343
BYD SEAL 82.5 kWh RWD Design,alta,7.0955858,-73.1110586,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2338.39,0.1998,552836
BYD SEAL 82.5 kWh RWD Design,alta,7.091799,-73.1096706,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2446.92,0.2,555381
BYD SEAL 82.5 kWh RWD Design,alta,6.9754697,-73.0425116,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4856.83,0.1996,558074
BYD SEAL 82.5 kWh RWD Design,alta,7.0735339,-73.1079145,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,376.78,0.1998,560941
BYD SEAL 82.5 kWh RWD Design,alta,7.1103159,-73.1143842,Homecenter,7.115794947043329,-73.12049190407198,1179.09,0.1999,564014
BYD SEAL 82.5 kWh RWD Design,alta,7.014689,-73.0565963,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2211.08,0.1999,566884
BYD SEAL 82.5 kWh RWD Design,alta,7.1174835,-73.1053729,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,709.32,0.1998,569311
BYD SEAL 82.5 kWh RWD Design,alta,7.0677064,-73.1012659,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2285.49,0.1995,572220
BYD SEAL 82.5 kWh RWD Design,alta,7.0999594,-73.1116729,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1571.29,0.1993,574975
BYD SEAL 82.5 kWh RWD Design,alta,7.0968787,-73.1109613,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2483.31,0.1994,577499
BYD SEAL 82.5 kWh RWD Design,alta,7.0836631,-73.1482411,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.61,0.1994,580080
BYD SEAL 82.5 kWh RWD Design,alta,7.0214222,-73.0613535,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2881.38,0.1999,582745
BYD SEAL 82.5 kWh RWD Design,alta,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1998,585533
BYD SEAL 82.5 kWh RWD Design,alta,7.0622582,-73.0877902,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2887.35,0.2,588504
BYD SEAL 82.5 kWh RWD Design,alta,7.0762407,-73.1078746,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,988.48,0.1995,591299
BYD SEAL 82.5 kWh RWD Design,alta,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1979,593918
BYD SEAL 82.5 kWh RWD Design,alta,7.0176392,-73.0577823,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2302.52,0.1994,596411
BYD SEAL 82.5 kWh RWD Design,alta,7.0986054,-73.1140276,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1593.33,0.1985,599267
BYD SEAL 82.5 kWh RWD Design,alta,7.0818922,-73.1232172,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3804.84,0.2,601938
BYD SEAL 82.5 kWh RWD Design,alta,7.0901334,-73.1087161,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2199.13,0.2,604627
BYD SEAL 82.5 kWh RWD Design,alta,7.0370824,-73.0713617,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6190.13,0.1999,607299
BYD SEAL 82.5 kWh RWD Design,alta,7.0866035,-73.1223573,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,3728.18,0.1998,610242
BYD SEAL 82.5 kWh RWD Design,alta,6.9953481,-73.0521911,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2348.13,0.1995,612871
BYD SEAL 82.5 kWh RWD Design,alta,7.0268473,-73.0666326,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3725.54,0.2,615708
BYD SEAL 82.5 kWh RWD Design,alta,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1989,618389
BYD SEAL 82.5 kWh RWD Design,alta,7.1082876,-73.1141114,Éxito de la Rosita,7.113534997127967,-73.12309979445544,1257.8,0.1999,620924
BYD SEAL 82.5 kWh RWD Design,alta,7.0739129,-73.1262436,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4756.12,0.1992,623564
BYD SEAL 82.5 kWh RWD Design,alta,7.1269646,-73.119225,Homecenter,7.115794947043329,-73.12049190407198,1537.34,0.1999,626413
BYD SEAL 82.5 kWh RWD Design,alta,7.035295,-73.0717495,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6215.55,0.1999,629028
BYD SEAL 82.5 kWh RWD Design,alta,7.0986054,-73.1140276,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1593.33,0.1998,631727
BYD SEAL 82.5 kWh RWD Design,alta,7.0840145,-73.1534838,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2014.08,0.1995,634431
BYD SEAL 82.5 kWh RWD Design,alta,7.1160928,-73.1189416,Homecenter,7.115794947043329,-73.12049190407198,228.95,0.2,636976
BYD SEAL 82.5 kWh RWD Design,alta,7.0377057,-73.0721572,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6014.76,0.2,639846
BYD SEAL 82.5 kWh RWD Design,alta,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1977,642659
BYD SEAL 82.5 kWh RWD Design,alta,7.077493,-73.1246499,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4306.84,0.2,645317
BYD SEAL 82.5 kWh RWD Design,alta,7.0032266,-73.0552097,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,653.82,0.1996,648069
BYD SEAL 82.5 kWh RWD Design,alta,7.0880855,-73.1329901,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,4252.83,0.1987,650671
BYD SEAL 82.5 kWh RWD Design,alta,7.0288026,-73.0688204,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4050.49,0.1984,653331
BYD SEAL 82.5 kWh RWD Design,alta,7.0677064,-73.1012659,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2285.49,0.1992,656280
BYD SEAL 82.5 kWh RWD Design,alta,7.0876366,-73.1201683,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3545.71,0.1995,659061
BYD SEAL 82.5 kWh RWD Design,alta,7.0866,-73.1214664,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3754.73,0.1999,661470
BYD SEAL 82.5 kWh RWD Design,alta,7.0911873,-73.1094532,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2374.76,0.2,664253
BYD SEAL 82.5 kWh RWD Design,alta,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1979,667039
BYD SEAL 82.5 kWh RWD Design,alta,7.0377386,-73.0723425,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5970.41,0.2,669704
BYD SEAL 82.5 kWh RWD Design,alta,7.1033319,-73.1233401,Éxito de la Rosita,7.113534997127967,-73.12309979445544,1488.01,0.2,672287
BYD SEAL 82.5 kWh RWD Design,alta,7.1122286,-73.1073641,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,434.2,0.1999,674948
BYD SEAL 82.5 kWh RWD Design,alta,7.1345955,-73.1202519,Homecenter,7.115794947043329,-73.12049190407198,2419.14,0.1999,677668
BYD SEAL 82.5 kWh RWD Design,alta,7.0796127,-73.123919,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4055.62,0.1998,680409
BYD SEAL 82.5 kWh RWD Design,alta,7.1067278,-73.1082257,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,1123.62,0.1999,683095
BYD SEAL 82.5 kWh RWD Design,alta,7.0364392,-73.071892,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5015.78,0.1999,685903
BYD SEAL 82.5 kWh RWD Design,alta,7.0740049,-73.1077721,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1240.04,0.1998,688687
BYD SEAL 82.5 kWh RWD Design,alta,7.0633888,-73.0952087,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3117.37,0.1998,691402
BYD SEAL 82.5 kWh RWD Design,alta,7.0735339,-73.1079145,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,376.78,0.1995,694136
BYD SEAL 82.5 kWh RWD Design,alta,7.0618916,-73.0924912,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2325.64,0.1999,696457
BYD SEAL 82.5 kWh RWD Design,alta,7.0726814,-73.1069306,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,500.56,0.1998,699174
BYD SEAL 82.5 kWh RWD Design,alta,7.0624005,-73.0932134,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2227.89,0.1999,701732
BYD SEAL 82.5 kWh RWD Design,alta,6.9951091,-73.0485329,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1872.97,0.1998,704594
BYD SEAL 82.5 kWh RWD Design,alta,7.1055674,-73.1131132,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1152.63,0.1997,707458
BYD SEAL 82.5 kWh RWD Design,alta,6.9747137,-73.0437978,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4689.93,0.1997,710162
BYD SEAL 82.5 kWh RWD Design,alta,7.0584097,-73.0882898,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5221.97,0.1999,712863
BYD SEAL 82.5 kWh RWD Design,alta,7.0253006,-73.064528,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4792.62,0.1992,715586
BYD SEAL 82.5 kWh RWD Design,alta,7.1272937,-73.119114,Homecenter,7.115794947043329,-73.12049190407198,2086.2,0.1995,718284
BYD SEAL 82.5 kWh RWD Design,alta,7.0735339,-73.1079145,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,376.78,0.1997,721014
BYD SEAL 82.5 kWh RWD Design,alta,7.084057,-73.1477694,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.89,0.1982,723787
BYD SEAL 82.5 kWh RWD Design,alta,7.0912361,-73.1280129,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,3381.65,0.1988,726361
BYD SEAL 82.5 kWh RWD Design,alta,7.0056623,-73.0559852,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,922.32,0.1997,729041
BYD SEAL 82.5 kWh RWD Design,alta,7.0739129,-73.1262436,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4756.12,0.1987,731806
BYD SEAL 82.5 kWh RWD Design,alta,7.1273911,-73.1195242,Homecenter,7.115794947043329,-73.12049190407198,1579.55,0.2,734394
BYD SEAL 82.5 kWh RWD Design,alta,7.0853298,-73.1347076,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4585.96,0.1997,737099
BYD SEAL 82.5 kWh RWD Design,alta,7.0854582,-73.1180087,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3181.35,0.2,739790
BYD SEAL 82.5 kWh RWD Design,alta,7.0671835,-73.0999866,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1482.31,0.2,742389
BYD SEAL 82.5 kWh RWD Design,alta,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1995,745240
BYD SEAL 82.5 kWh RWD Design,alta,7.0477123,-73.0791249,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6576.81,0.1999,748081
BYD SEAL 82.5 kWh RWD Design,alta,7.0980333,-73.1107156,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1681.26,0.1998,750677
BYD SEAL 82.5 kWh RWD Design,alta,7.0878453,-73.1082663,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1980.58,0.2,753365
BYD SEAL 82.5 kWh RWD Design,alta,7.014689,-73.0565963,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2211.08,0.1995,756130
BYD SEAL 82.5 kWh RWD Design,alta,7.0329433,-73.0711936,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4906.24,0.1992,759019
BYD SEAL 82.5 kWh RWD Design,alta,7.1001363,-73.1249931,Éxito de la Rosita,7.113534997127967,-73.12309979445544,1920.11,0.2,761699
BYD SEAL 82.5 kWh RWD Design,alta,7.1109143,-73.1209711,Éxito de la Rosita,7.113534997127967,-73.12309979445544,588.34,0.1999,764397
BYD SEAL 82.5 kWh RWD Design,alta,7.1058846,-73.1066018,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1381.84,0.1999,767416
BYD SEAL 82.5 kWh RWD Design,alta,7.0939865,-73.1201813,Éxito de la Rosita,7.113534997127967,-73.12309979445544,3632.01,0.1998,770015
BYD SEAL 82.5 kWh RWD Design,alta,7.0393172,-73.0748508,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5481.22,0.1998,772709
BYD SEAL 82.5 kWh RWD Design,alta,7.1221058,-73.1067022,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,910.85,0.1998,775505
BYD SEAL 82.5 kWh RWD Design,alta,7.084057,-73.1477694,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.89,0.1988,778267
BYD SEAL 82.5 kWh RWD Design,alta,7.0877803,-73.1358373,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4338.54,0.1974,780775
BYD SEAL 82.5 kWh RWD Design,alta,6.9790901,-73.0484377,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3589.77,0.2,783480
BYD SEAL 82.5 kWh RWD Design,alta,7.0329433,-73.0711936,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4906.24,0.1992,786164
BYD SEAL 82.5 kWh RWD Design,alta,7.0885622,-73.1079503,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2231.87,0.1998,788763
BYD SEAL 82.5 kWh RWD Design,alta,7.1068137,-73.1202855,Éxito de la Rosita,7.113534997127967,-73.12309979445544,923.06,0.2,791484
BYD SEAL 82.5 kWh RWD Design,alta,7.0857113,-73.1076334,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2656.96,0.1999,794039
BYD SEAL 82.5 kWh RWD Design,alta,7.1085436,-73.1170386,Éxito de la Rosita,7.113534997127967,-73.12309979445544,901.62,0.1998,796639
BYD SEAL 82.5 kWh RWD Design,alta,7.0877803,-73.1358373,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4338.54,0.1999,799267
BYD SEAL 82.5 kWh RWD Design,alta,7.0076213,-73.0560616,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1140.37,0.199,801923
BYD SEAL 82.5 kWh RWD Design,alta,7.017872,-73.0576394,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5921.27,0.1998,804608
BYD SEAL 82.5 kWh RWD Design,alta,7.037838,-73.0721707,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5997.25,0.2,807391
BYD SEAL 82.5 kWh RWD Design,alta,7.0876366,-73.1201683,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3545.71,0.1999,810137
BYD SEAL 82.5 kWh RWD Design,alta,7.0214222,-73.0613535,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2881.38,0.1993,812953
BYD SEAL 82.5 kWh RWD Design,alta,7.1386357,-73.1212137,Homecenter,7.115794947043329,-73.12049190407198,2918.47,0.1997,815807
BYD SEAL 82.5 kWh RWD Design,alta,7.0136957,-73.0565889,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1840.35,0.2,818555
BYD SEAL 82.5 kWh RWD Design,alta,7.0968787,-73.1109613,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2483.31,0.1997,821230
BYD SEAL 82.5 kWh RWD Design,alta,7.0669472,-73.0996554,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1527.32,0.1995,824008
BYD SEAL 82.5 kWh RWD Design,alta,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1994,826722
BYD SEAL 82.5 kWh RWD Design,alta,7.0669472,-73.0996554,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1527.32,0.1992,829441
BYD SEAL 82.5 kWh RWD Design,alta,7.0329433,-73.0711936,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4906.24,0.1995,832045
BYD SEAL 82.5 kWh RWD Design,alta,7.0618179,-73.0929734,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2815.06,0.1995,834627
BYD SEAL 82.5 kWh RWD Design,alta,7.0735339,-73.1079145,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,376.78,0.1996,837443
